time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,1.1355250413e-07,2.50052618143e-09,10.0079151609,2.62890070779e-06,6.28296409717,0.0,1.61523321331e-05,2.49508360299e-07,0.263814536905,0.000131309928232,-0.0123273796305,0.0,487.25729245619203,486.33507585041707,485.41473722073675,485.42458813523257
0.12000000000000001,8.67474928278e-06,1.01758005315e-08,10.027150198,6.28297111407,6.28215499796,0.0,0.000349641603572,-9.49462240068e-06,0.377322007641,-0.0124161817234,-0.0159069075037,0.0,441.40612002274105,441.11078523861374,441.76924917644806,440.73364996777724
0.18,5.37315688611e-05,-7.76039467637e-06,10.0524157255,6.28213325063,6.28066628395,0.0,0.00126111755264,-0.000328585041949,0.464829950611,-0.0172558865146,-0.0560385859179,0.0,434.78903864738965,431.4138195899163,433.26668618412833,432.859767826301
0.23999999999999996,0.000187348781792,-5.04145675743e-05,10.081069361,6.28105634619,6.27703389233,0.0,0.00350908393125,-0.00118924631664,0.490279131572,-0.0193706143824,-0.0715401638895,0.0,413.0263567881394,411.65411753998586,413.36381926900725,413.17748903144303
0.3,0.000544146345455,-0.000171245107818,10.1139039562,6.27977933028,6.27227924033,0.0,0.00884606048374,-0.0029649022293,0.604149647355,-0.025413468151,-0.10276270433,0.0,444.22894043742224,441.6560984103166,440.41342545320407,439.91340141364276
0.36000000000000004,0.00135971111185,-0.00043659887005,10.1561854054,6.27795455326,6.26657034758,0.0,0.0190286093822,-0.00607260456036,0.805102039377,-0.0429818345214,-0.0831384612573,0.0,467.48411440496574,469.00313450481633,468.9651189841144,467.59839740426537
0.4200000000000001,0.00292088625013,-0.000937651763056,10.2107633151,6.27511626067,6.26181840179,0.0,0.0335818189132,-0.010945956492,1.01398696837,-0.0577701515131,-0.0723031605847,0.0,470.14012694922144,470.9740979859463,471.82619911094827,470.68198119978695
0.48000000000000015,0.00531158745233,-0.00174209312737,10.2708893626,6.27140951873,6.25738076157,0.0,0.0464756504534,-0.0161677060605,0.990224182676,-0.0713232719505,-0.0774986406107,0.0,397.3072044191941,396.8256289623217,397.1995544537125,395.95146978549957
0.5400000000000001,0.00875323638329,-0.00301976884032,10.3371282634,6.2672331389,6.25264116779,0.0,0.0688072788107,-0.0269292275293,1.21750191452,-0.0663779756918,-0.0821617211817,0.0,476.93350021512003,476.5727159373372,476.4199961807306,476.7945789172985
0.6000000000000002,0.0135371839758,-0.00498323645626,10.4133681929,6.26349992342,6.24817037489,0.0,0.0911341931816,-0.0389133906384,1.32368833809,-0.0549892270759,-0.0624588716623,0.0,439.82309668792914,441.44715283084827,439.8842944134244,440.8234094894031
0.6600000000000003,0.0197493909505,-0.00774045657758,10.4959579778,6.25968004436,6.24422153079,0.0,0.116329133176,-0.0533445775066,1.42915483932,-0.0931166592399,-0.0735449598147,0.0,441.91747541263334,440.9995069409142,441.26946389753346,438.1074217796151
0.7200000000000003,0.0275763378592,-0.0114638357508,10.5853438418,6.25373079351,6.24019119603,0.0,0.145003693919,-0.0713656905099,1.55018164203,-0.115328821072,-0.0567759023812,0.0,445.21351985703416,446.57983365362315,446.61600281559964,444.7920639157368
0.7800000000000004,0.0371789404945,-0.016381742978,10.6813841819,6.24692302316,6.23741621678,0.0,0.175386098414,-0.0932603987007,1.65098318454,-0.10997318832,-0.0308180699818,0.0,439.3082838606533,441.4537541142573,439.13303708920154,439.565395984834
0.8400000000000004,0.0489147294174,-0.0229625939677,10.7890530896,6.24013276902,6.2352924623,0.0,0.21604011716,-0.126950490924,1.93748885782,-0.120479861137,-0.0466337011583,0.0,496.5780286276477,495.41614917053306,495.52051122144167,494.73757174567834
0.9000000000000005,0.0629109215289,-0.0315259939928,10.9089760551,6.23375342655,6.23256616225,0.0,0.250778759805,-0.159192596117,2.0596778849,-0.0872363797868,-0.0431494900523,0.0,448.40116399269596,448.6829212590734,446.19716955618645,448.89222221781085
0.9600000000000005,0.0788933040046,-0.0420000288456,11.0331875936,6.22876986904,6.22991154752,0.0,0.282200460966,-0.190399808139,2.08062579669,-0.0758000325883,-0.0465260780289,0.0,416.60957177924166,416.3129837140214,414.88126612683646,415.87791262266023
1.0200000000000005,0.0969648388079,-0.0545944519738,11.161521537,6.22415802805,6.22710522422,0.0,0.320462628266,-0.229879656023,2.19690308369,-0.0790803589713,-0.0472684412331,0.0,448.0412169206908,447.9795740016983,446.0262456663754,445.75361012295116
1.0800000000000005,0.117599277823,-0.0698754046856,11.3004856224,6.21895374013,6.22392650957,0.0,0.367686252836,-0.280054639097,2.43468511641,-0.110012684439,-0.0679621103498,0.0,483.6783895671555,482.1157375102695,486.24170729436656,483.91295906173565
1.1400000000000006,0.140842376955,-0.0879683390354,11.4485727789,6.21208200091,6.21991919926,0.0,0.407464902992,-0.323684054088,2.50132663018,-0.125568376965,-0.0645400352137,0.0,432.77887508544023,433.0633453815934,433.6950739979081,432.3743024434416
1.2000000000000006,0.16693849058,-0.109257759657,11.6067074104,6.20441779631,6.21664282291,0.0,0.462809795556,-0.386879262035,2.76909237869,-0.1324650624,-0.0398325359114,0.0,493.85622487323224,495.67339017226556,493.8912994405985,493.3692338310675
1.2600000000000007,0.196084298389,-0.134121370201,11.7757091231,6.19620347841,6.21444683535,0.0,0.508928189816,-0.442703397841,2.86395753059,-0.14771130863,-0.0308135704987,0.0,444.0620454028818,444.8006307391663,444.33507108848136,443.0658141023689
1.3200000000000007,0.227826730735,-0.162233855796,11.9473181856,6.18737040101,6.2124956337,0.0,0.549312028263,-0.495141502536,2.85625895576,-0.146250236062,-0.0361714406234,0.0,411.6854717621246,411.2106154628047,410.8611041770413,410.96837289997495
1.3800000000000008,0.262303960885,-0.194025531434,12.1223277262,6.17873414293,6.20995997967,0.0,0.60014340859,-0.565462600565,2.97694096802,-0.139677642825,-0.0586437809946,0.0,454.01113816453176,452.2034393488288,452.86375403930043,453.3731872881207
1.4400000000000008,0.299778903429,-0.230060827208,12.3030672369,6.17012936923,6.20606543136,0.0,0.649358982101,-0.636518387518,3.04736659167,-0.152175009281,-0.0819640220699,0.0,439.38218024415784,437.44112003580443,438.5990879692362,437.54021715364485
1.5000000000000009,0.340524494137,-0.27087773892,12.4910058168,6.16121674135,6.20083412703,0.0,0.709351541344,-0.724996009249,3.21656938848,-0.142130405072,-0.100488205016,0.0,470.9410387234668,469.4999886033724,468.70105651896154,469.4615537702779
1.560000000000001,0.384747880788,-0.316843804276,12.6861649664,6.15242863709,6.19552354387,0.0,0.765285680869,-0.808018274319,3.28831716464,-0.156966616096,-0.0715466916636,0.0,440.2508535096558,442.6320733674824,440.98719043509715,439.73938913353015
1.620000000000001,0.4325241519,-0.368114495152,12.8866917062,6.14297885022,6.19162171017,0.0,0.827638359035,-0.901926882281,3.39535156288,-0.158576297051,-0.0544420094154,0.0,452.01250148409133,453.3857416180927,453.32363760940785,453.171284406101
1.680000000000001,0.484058318949,-0.425125534469,13.0929605483,6.13351185142,6.18848692367,0.0,0.890449228409,-0.99934327173,3.47977344688,-0.156244692401,-0.0481832942549,0.0,446.6992527403991,447.2075960219298,447.05931898339304,447.2258336381219
1.740000000000001,0.539467063125,-0.488244265143,13.3047263367,6.1241900761,6.18550265441,0.0,0.956762723326,-1.10551087163,3.57850902932,-0.153657394494,-0.0530425072053,0.0,452.71851806738334,452.32583808891997,452.6802904824246,452.8661112259785
1.8000000000000012,0.598199474459,-0.5567636787,13.5152084642,6.11501872311,6.18265801826,0.0,1.00121209091,-1.17915045219,3.4378117718,-0.151301138951,-0.0380287062831,0.0,370.65382809541313,372.1246500160916,371.2371679482587,371.44124624274565
1.8600000000000012,0.66038931191,-0.631088157857,13.7245810673,6.10559965901,6.18026913901,0.0,1.07196783416,-1.2992132365,3.54065359046,-0.171852567216,-0.0436487818336,0.0,456.0085790810682,455.55862269437773,454.6334875133827,452.9605305002797
1.9200000000000013,0.726738534832,-0.71258693501,13.93880407,6.09507187283,6.17766861077,0.0,1.13988098322,-1.41836718962,3.59958993217,-0.183877291212,-0.0427359712555,0.0,441.5671303788663,441.641371971569,443.31002116738665,442.2908222221052
1.9800000000000013,0.797297952679,-0.801599240028,14.1573218657,6.08412378339,6.17509073756,0.0,1.21230024127,-1.54973850105,3.6836729761,-0.179793074736,-0.0434255477156,0.0,451.01671952773995,450.96002900175796,451.71002554284127,452.0076499899128
2.0400000000000014,0.872217146892,-0.89865268689,14.380517752,6.07303414326,6.17272183355,0.0,1.28519278642,-1.68638041799,3.75553727853,-0.197486121848,-0.0325767917163,0.0,448.39481693999187,449.27455490921903,449.85054255351923,448.3823047923495
2.1000000000000014,0.95161511358,-1.00425190504,14.6085286081,6.06133708827,6.17112043551,0.0,1.36151232048,-1.83469050257,3.8440524127,-0.190316712932,-0.0169522565964,0.0,456.1377893942877,457.3837704050611,454.3961277212045,454.93434653038287
2.1600000000000015,1.03530949266,-1.11838217246,14.8391208998,6.04998237783,6.17007482252,0.0,1.42835144547,-1.9706314593,3.84193955165,-0.187187054075,-0.0183933807336,0.0,427.76280726141636,427.64011743937107,427.789298044789,428.0193879950971
2.2200000000000015,1.12320006907,-1.24122497792,15.0710000541,6.03821800231,6.16927401684,0.0,1.5013592394,-2.1251411677,3.88671854699,-0.227025491096,-0.00479480941858,0.0,444.000110535742,445.11457760690035,445.74359727809986,442.4359678259155
2.2800000000000016,1.2150221655,-1.37259931517,15.3016317609,6.02452448179,6.1689424719,0.0,1.55938896844,-2.25508638013,3.800837723,-0.230734884523,-0.00702929139855,0.0,400.74271606582727,400.5396191067369,401.57293446423216,401.17833782923884
2.3400000000000016,1.31132486263,-1.51423074704,15.5354532851,6.01067889316,6.1684719066,0.0,1.65060928202,-2.46733357173,3.99175910189,-0.230809611608,-0.00952149049831,0.0,491.47054254463364,491.28589898203387,492.3043766222868,492.2515449024936
2.4000000000000017,1.41259514117,-1.66772478806,15.7763678884,5.99728092597,6.16856467618,0.0,1.72499979424,-2.65032924726,4.03787076161,-0.211432673836,0.0175673683581,0.0,448.0323773775858,450.2296825828318,449.90225366701543,451.4194764264076
2.4600000000000017,1.51808979752,-1.83190190803,16.0180860695,5.98444708492,6.16928165279,0.0,1.79134975487,-2.82331572199,4.01884532723,-0.219337886911,-0.00271341967321,0.0,431.47057643464893,429.7546434568852,429.81350520366203,429.0958996168704
2.520000000000002,1.62781507674,-2.00737788755,16.2608001465,5.97125162926,6.16881209692,0.0,1.86609146405,-3.02702596071,4.07064123707,-0.221121292632,-0.0207673617282,0.0,455.90870466845615,454.46383449973973,454.8715990802532,454.682060195505
2.580000000000002,1.74150603347,-2.19393009192,16.5021846905,5.95776875492,6.16753192162,0.0,1.923680886,-3.19244359065,3.97518529424,-0.233076970433,-0.02249890851,0.0,406.8236006237674,406.66845697574377,407.0884795030871,405.96152866276077
2.640000000000002,1.85932521773,-2.39244527897,16.7431185242,5.94339700138,6.166053834,0.0,2.00364950602,-3.42594349642,4.05463922645,-0.257283558751,-0.0292903661995,0.0,467.8646957751408,467.3355012092523,467.6031469965699,465.6581354811636
2.700000000000002,1.98212703558,-2.60572794778,16.9899646967,5.92864790846,6.16378918869,0.0,2.08979999636,-3.68476746514,4.17191559381,-0.229404070354,-0.0656800187787,0.0,483.47860921700027,480.7278602632965,480.7657603111056,482.8174751020499
2.760000000000002,2.10923968685,-2.83221936118,17.2366307462,5.91491427973,6.16019142852,0.0,2.14754888133,-3.86601010437,4.04989150141,-0.227894260076,-0.050462378157,0.0,403.18942355477293,404.5591982803535,404.76797430029194,404.8461575494427
2.820000000000002,2.24011490064,-3.07053051085,17.4777705579,5.90094767384,6.15744392903,0.0,2.2151364327,-4.07877583244,3.98732490127,-0.24494059139,-0.0377909756634,0.0,427.4012210396539,428.47865686434915,426.8943333573209,425.37998452336905
2.880000000000002,2.3753529303,-3.32264913002,17.7170130546,5.88583309848,6.15503855338,0.0,2.29290335737,-4.32633934324,3.98618705794,-0.271837208251,-0.0451349870098,0.0,450.98898477580246,450.3944992843035,451.053730620653,448.811867328747
2.940000000000002,2.51516595572,-3.58951804791,17.9551108624,5.86947123635,6.15200538655,0.0,2.36768241242,-4.57053024791,3.94920949376,-0.274472445549,-0.0645127647363,0.0,441.9441757031275,440.34202514412584,440.9667322895941,440.673110137906
3.000000000000002,2.65963350417,-3.87168433043,18.1916384143,5.85315180079,6.1479352121,0.0,2.44814565246,-4.83622551235,3.93358789999,-0.267448908247,-0.0754821618603,0.0,451.913043176286,451.02438544434915,450.86163805446904,451.355273095904
3.0600000000000023,2.80917145678,-4.17061545212,18.4281907375,5.83680130299,6.14368249862,0.0,2.53672145176,-5.12930198554,3.94971795374,-0.285235693811,-0.0629786666909,0.0,465.1672533502508,466.1418814222292,466.0816550905362,464.6171997340199
3.1200000000000023,2.96415430853,-4.48762113772,18.6658697859,5.82004037845,6.13967864528,0.0,2.62957171989,-5.43872294188,3.9709422954,-0.269629468749,-0.0755476089528,0.0,471.78128456930125,470.8065287180883,470.8279289648514,471.9596139575255
3.1800000000000024,3.12446900446,-4.82254467646,18.9026831138,5.80452670926,6.1358847687,0.0,2.71447177729,-5.72645760298,3.92126258478,-0.242567662314,-0.0459222047946,0.0,450.09752786551496,452.48613551621736,450.66758403240556,452.7831046400645
3.2400000000000024,3.29003624077,-5.1753316373,19.1369528187,5.79022649251,6.13371997014,0.0,2.80447860692,-6.03405017237,3.88604478297,-0.231005278658,-0.0214075407515,0.0,459.51136339150355,461.45038332461303,459.59005327319755,460.45105344764767
3.3000000000000025,3.46069966416,-5.54580541629,19.3670035214,5.77706413861,6.13232378689,0.0,2.88428134429,-6.31601352293,3.78107396468,-0.202781032757,-0.0272811160906,0.0,439.60351862465507,439.1163637063865,437.9319832552401,440.2247533990541
3.3600000000000025,3.63579592218,-5.93225194905,19.5884830214,5.76469582715,6.13025925007,0.0,2.95232472104,-6.56650147862,3.60081721947,-0.213864183193,-0.0551173057927,0.0,414.4814158979632,412.0262685680884,414.4942899898535,413.47344174221394
3.4200000000000026,3.81545148932,-6.33538813482,19.8015374935,5.75175205676,6.12702004568,0.0,3.03631693765,-6.8722088668,3.4995137298,-0.219740756671,-0.0518172189253,0.0,444.7439319664494,445.01228342815455,447.1647853828576,446.6399331070059
3.4800000000000026,4.00040805272,-6.75780593637,20.0095097233,5.73848817653,6.12421054588,0.0,3.12895794413,-7.20915295983,3.43102885014,-0.223847930591,-0.0383539793373,0.0,460.3558546441896,461.41893274771576,462.4949448405269,462.1248974854641
3.5400000000000027,4.1907723179,-7.2000903707,20.2121621723,5.72462560903,6.12171749632,0.0,3.21652994445,-7.53448259412,3.32233565086,-0.251999457915,-0.0488628655511,0.0,451.8911487985629,451.04208526121755,452.8145038954668,450.49011020903566
3.6000000000000028,4.38616403406,-7.66130783473,20.4067298514,5.70913068692,6.1185034287,0.0,3.29660972493,-7.84036771215,3.16167021081,-0.275197232031,-0.0651966333324,0.0,436.8363024238225,435.4696822767225,437.75885035659644,435.75428321460345
3.660000000000003,4.58648976219,-8.14142151715,20.591867178,5.69290903131,6.1145155103,0.0,3.38104271475,-8.16432021615,3.00768675087,-0.262131246899,-0.0691302865674,0.0,444.218279388532,443.892201781367,442.2594290525532,443.2603228893371
3.720000000000003,4.79220125244,-8.64210948283,20.76880539,5.67680284874,6.11080565238,0.0,3.4760867603,-8.52602081928,2.88793900914,-0.28560046509,-0.0502186221684,0.0,460.04370848900476,461.53643713855627,462.87253371110114,460.9505908841912
3.780000000000003,5.00366150135,-9.16477843859,20.9382636551,5.66048217093,6.10819856675,0.0,3.57254083649,-8.89700233414,2.75820997202,-0.25348078306,-0.0325284345637,0.0,463.17423869903655,464.56278896373294,462.16674209459336,464.6193047202246
3.840000000000003,5.21983505233,-9.70635147928,21.0946072664,5.64550467488,6.10587943531,0.0,3.63331502378,-9.1565416356,2.45224749911,-0.242867162676,-0.0551661540548,0.0,400.0031642770418,397.9344096937229,396.5983617428539,397.5016580899027
3.900000000000003,5.44034420528,-10.2659475406,21.2353753069,5.63079615152,6.10356412481,0.0,3.71698223438,-9.49743529585,2.23807062062,-0.250120073681,-0.0173547006381,0.0,438.0569735569297,441.189939479196,441.04985910501,440.389401866973
3.960000000000003,5.66648647836,-10.848259316,21.3656322346,5.61528541942,6.10296971292,0.0,3.82078602928,-9.91344547089,2.10099722478,-0.285928070129,0.00189944644488,0.0,475.12983010877775,476.6042677725423,477.34893994538805,474.5432260166998
4.020000000000002,5.89837772249,-11.4542416557,21.4853255373,5.59858066166,6.10377911534,0.0,3.90857688687,-10.2866594349,1.88631393158,-0.266543979348,0.0300617770908,0.0,450.91876203922544,453.18884053374273,453.3726587061394,454.8508279521768
4.080000000000001,6.13472068852,-12.0801729233,21.5884964092,5.58235447904,6.10592376262,0.0,3.96928333525,-10.5787888748,1.5512526028,-0.279627281355,0.0451974531231,0.0,407.6543014573862,409.00577979405745,408.83631212820694,407.58705132301117
4.14,6.37512147354,-12.7255451587,21.6732567473,5.56668397193,6.10858742768,0.0,4.04363414256,-10.9344154742,1.27189457654,-0.23845784205,0.0427384575877,0.0,438.1977259519946,437.99433599727575,435.5417186994765,438.9003535955008
4.199999999999998,6.62019455712,-13.3935366157,21.7420964911,5.55238413656,6.1117036138,0.0,4.12492493806,-11.332563182,1.02021031689,-0.238077802868,0.0658685563451,0.0,455.01609229738915,456.8663078458521,455.4975401228414,455.47276377598286
4.259999999999997,6.86933978922,-14.0828674664,21.7923502779,5.5379654186,6.11562664418,0.0,4.17954679011,-11.6462117138,0.653244489311,-0.245192333925,0.0643968433133,0.0,412.2396799270203,412.11307565188514,412.49097959309074,411.79916637492835
4.319999999999996,7.12130253713,-14.7896805773,21.81856125,5.52350365122,6.11943075141,0.0,4.21898341444,-11.915566036,0.219169106495,-0.233800821514,0.061334509721,0.0,385.1395041629993,384.8532128807011,384.5581887389082,385.5682530198594
4.379999999999995,7.37654856409,-15.5169693835,21.82269241,5.50978148429,6.12270272629,0.0,4.28864479478,-12.3279824599,-0.0842432389703,-0.220090904634,0.0352787374539,0.0,452.53690165854914,450.4356549917064,450.50963528636356,451.5659053941039
4.439999999999993,7.63539986063,-16.267094011,21.8059850533,5.49657840924,6.12572736736,0.0,4.33940004655,-12.6771527756,-0.474842644035,-0.219972209137,0.0703922052713,0.0,418.3226046252845,421.3720477107186,419.8479961956495,419.8072544400687
4.499999999999992,7.89787456967,-17.0413089784,21.7683118289,5.4834115626,6.12988890139,0.0,4.40906451243,-13.1304258205,-0.784181845172,-0.218419922143,0.0672089600312,0.0,464.4288286266768,464.1824088981506,463.9190851291868,463.9955714646617
4.559999999999991,8.16372720664,-17.8396998994,21.7084113958,5.47083947197,6.13382077045,0.0,4.45229815733,-13.4836853476,-1.21482046412,-0.195985665541,0.0619464920704,0.0,418.63646597674654,418.18155317177855,416.36366488996,418.27577029567624
4.6199999999999894,8.43218057267,-18.6599179283,21.6225818287,5.45869502269,6.13726127959,0.0,4.49575335454,-13.8579608956,-1.64871964436,-0.220048558284,0.046024239181,0.0,424.30124765774065,422.93383578713696,425.7292947659209,423.62129560130137
4.679999999999988,8.70346609985,-19.5043116093,21.511572874,5.44566615574,6.1401809089,0.0,4.54662472585,-14.2891114918,-2.05491462849,-0.211908438101,0.053469379544,0.0,446.40835621166997,447.0171645938841,445.9427142030474,446.5609868739189
4.739999999999987,8.97793090861,-20.3758688319,21.3765553024,5.4332624121,6.14381256446,0.0,4.60160656677,-14.763203359,-2.44946857376,-0.197998880545,0.0718295419455,0.0,461.7851282807435,463.23415230098993,462.45290805699744,463.50740177928526
4.799999999999986,9.25549352292,-21.2755500962,21.2167322146,5.42155119056,6.14799297349,0.0,4.64987641253,-15.2267745832,-2.8817012818,-0.190092882832,0.0649718767098,0.0,457.65198460150356,457.1090999977448,456.6012033305489,457.19567804490043
4.859999999999984,9.53552479586,-22.2014377312,21.0287272267,5.41097038938,6.1516112074,0.0,4.68408779053,-15.6372877879,-3.38843849967,-0.15765526109,0.0487908056062,0.0,432.9168787684531,431.5551523701535,432.3038932115101,434.9980321491279
4.919999999999983,9.81788810043,-23.1542778288,20.8113798564,5.40134771194,6.15474967238,0.0,4.72752955599,-16.1248249314,-3.86051455267,-0.166461789051,0.0585461777211,0.0,461.0492942153546,461.82141217755697,461.89922413311507,461.180380661728
4.979999999999982,10.1026302074,-24.1357778404,20.5642541921,5.39117852413,6.15851895318,0.0,4.76339485946,-16.5928522803,-4.38108671226,-0.176339539275,0.0702304014816,0.0,451.38896279035805,452.33409990267285,451.43004175075237,450.6047015707706
5.0399999999999805,10.3891116637,-25.1436107971,20.2834764183,5.38061406419,6.16287320667,0.0,4.78561669003,-17.0031449274,-4.98195963291,-0.175549894576,0.0768808343121,0.0,423.6588163724313,424.23488943471756,424.932727803017,424.96903267746194
